code,service_term,level
TE-6500.6500,Parking Meter Cards/Keys,4
TE-6500.6600,Parking Meter Services,4
TE-6500.6650,Parking Regulations Development,4
TE-6500.6680,Parking Regulations Enforcement,4
TE-6500.6700,Parking Regulations Information,4
TE-6500.7000,Reserved Parking Signs,4
TE-7750,Snow/Ice Removal Ordinance Enforcement,3
TE-7900,Street Furniture,3
TE-7900.0700,Bicycle Lockers/Racks,4
TE-7900.1000,Bus Stop Shelters,4
TE-7900.1800,Emergency Telephones,4
TE-7900.2000,Fire Hydrants,4
TE-7900.3300,Information Kiosks,4
TE-7900.5000,Mailboxes,4
TE-7900.6100,News Racks,4
TE-7900.6200,Noise Attenuation Barriers,4
TE-7900.6600,Planters/Flower Boxes,4
TE-7900.6700,Public Benches,4
TE-7900.6730,Public Drinking Fountains,4
TE-7900.6850,Public Trash Cans,4
TE-7900.8300,Street Lights,4
TE-7900.8400,Street Signs,4
TE-7900.8560,Traffic Signals,4
TE-7900.8580,Traffic Signs,4
TE-7900.8600,Traffic Signals,4
TE-8000,Street Maintenance,3
TE-8000.1800,Emergency Street Clearance,4
TE-8000.2900,Highway Incident Clearance/Management,4
TE-8000.3000,House Numbers,4
TE-8000.7000,Roadside Landscape Maintenance,4
TE-8000.7200,Roadside Rest Area Development/Maintenance,4
TE-8000.8000,Snow Clearance/Street Salting,4
TE-8000.8020,Snow Safety Supplies,4
TE-8000.8100,Street Cleaning,4
TE-8000.8200,Street Construction/Repair,4
TE-8000.8200-100,Bicycle Paths/Trails,5
TE-8000.8200-150,Bridge/Tunnel Maintenance,5
TE-8000.8200-200,Freeway Construction/Repair,5
TE-8000.8200-600,Pedestrian Crossing Installation/Maintenance,5
TE-8000.8200-650,Pothole/Road Repair,5
TE-8000.8200-730,Road Shoulder Repair,5
TE-8000.8200-750,Road Surface Marking Services,5
TE-8000.8200-800,Sidewalk Repair,5
TE-8000.8200-850,Street/Thoroughfare Resurfacing,5
TE-8000.8230,Street Flooding/Drainage,4
TE-8200,Street Naming,3
TE-8440,Traffic Related Services,3
TE-8440.8450,Traffic Calming Programs,4
TE-8440.8500,Traffic Control,4
TE-8440.8500-050,Air Traffic Control,5
TE-8440.8500-700,Rail Traffic Control,5
TE-8440.8500-800,Street/Highway Traffic Control,5
TE-8440.8500-950,Water Traffic Control,5
TE-8440.8515,Traffic Count Data Collection/Reporting,4
TE-8440.8550,Traffic Photo Enforcement Systems,4
TE-8800,Utility Line Location Information/811 Services,3
TE-8915,Waste Management Information,3
TE-8920,Waste Management Services,3
TE-8920.6600,Recycling,4
TE-8920.6600-040,Apartment Building Recycling Programs,5
TE-8920.6600-100,Beverage Container Redemption Centers,5
TE-8920.6600-110,Biosolids Recycling Facilities,5
TE-8920.6600-150,Christmas Tree Recycling,5
TE-8920.6600-160,Construction Waste Recycling,5
TE-8920.6600-165,Cork Recycling,5
TE-8920.6600-190,Electronic Waste Recycling,5
TE-8920.6600-300,Hazardous Waste Exchange,5
TE-8920.6600-450,Large Appliance Pickup/Recycling Programs,5
TE-8920.6600-500,Mercury Products/Materials Recycling,5
TE-8920.6600-650,Oil Recycling,5
TE-8920.6600-660,Organics Recycling,5
TE-8920.6600-700,Recycled Product Sales,5
TE-8920.6600-750,Recycling Centers,5
TE-8920.6600-800,Residential Recycling Programs,5
TE-8920.6600-830,Take It Back Programs,5
TE-8920.6600-850,Telephone Book Recycling,5
TE-8920.6600-890,Vehicle Recycling,5
TE-8920.6600-930,Waste Tire Recycling,5
TE-8920.6600-940,Workplace Recycling Programs,5
TE-8920.6600-980,Yard Waste Recycling,5
TE-8920.6600-980.10,Brush Recycling,6
TE-8920.6600-980.25,Green Waste Pick Up Programs,6
TE-8920.6600-980.30,Home Composting Programs,6
TE-8920.6600-980.40,Loose Leaf Recycling Programs,6
TE-8920.7100,Refuse Collection,4
TE-8920.7100-050,Abandoned Shopping Cart Removal,5
TE-8920.7100-170,Dead Animal Pickup,5
TE-8920.7100-300,Horse Manure Pickup,5
TE-8920.7100-400,Large Item Trash/Garbage Pickup,5
TE-8920.7100-850,Trash/Garbage Pickup,5
TE-8920.7190,Refuse Disposal Facilities,4
TE-8920.7190-150,Composting Facilities,5
TE-8920.7190-330,Incinerators,5
TE-8920.7190-640,Refuse Transfer Stations,5
TE-8920.7190-780,Sanitary Landfills,5
TE-8920.7200,Refuse Disposal Services,4
TE-8920.7200-180,Dredged Materials Disposal,5
TE-8920.7200-300,Hazardous Materials Collection Sites,5
TE-8920.7200-500,Medical Waste Disposal,5
TE-8920.7200-550,Medication Disposal,5
TE-8920.7200-600,Radioactive Waste Disposal,5
TE-8920.7200-750,Sharps Disposal Programs,5
TE-8920.9000,Wastewater Collection/Processing,4
TE-8920.9000-700,RV Sewage Disposal Stations,5
TE-8920.9000-800,Sewage Treatment Facilities,5
TE-8920.9000-820,Sewer Connection Services,5
TE-8920.9000-830,Sewer System Maintenance,5
TE-8935,Water Supply System,3
TE-8935.8000,Seawater Desalination Facilities,4
TE-8935.9200,Water Collection System,4
TE-8935.9250,Water Purification Facilities,4
TE-8935.9300,Water Storage/Distribution Infrastructure Services,4
TE-8935.9300-150,Backflow Contamination Prevention,5
TE-8935.9300-170,Curb Box Maintenance,5
TE-8935.9300-900,Water Distribution System Manhole Maintenance,5
TE-8935.9300-940,Water Main Repair/Replacement,5
TE-8935.9300-950,Water Pipe Flushing,5
TE-8935.9300-960,Water Storage Facility Maintenance,5
TE-8950,Water Well Construction/Maintenance/Abandonment Regulation,3
TE-9100,Waterway Maintenance,3
TE-9100.0500,Aquatic Plant Control,4
TE-9100.3000,Harbor/Channel Dredging Projects,4
TE-9100.5000,Marine Marker Maintenance,4
TE-9500,Weed Abatement/Brush Control,3
TF,Community Recognition,2
TF-1000,Congratulatory Messages,3
TF-2150,Flag Related Services,3
TF-2150.1000,Blue/Gold Star Flags,4
TF-2150.2000,Flag Etiquette Programs,4
TF-2150.2050,Flag Raising/Half Masting Requests,4
TF-2150.2100,Flag Related Merchandise,4
TF-2150.7000,Retired Flag Drives/Ceremonies,4
TF-6900,Recognition Awards,3
TH,Disaster Services,2
TH-1500,Disaster Management Organizations,3
TH-1500.1300,Campus Emergency Response Teams,4
TH-1500.1400,City Offices of Emergency Services,4
TH-1500.1600,County Offices of Emergency Services,4
TH-1500.1700,Disaster Relief/Recovery Organizations,4
TH-1500.1800,Federal Departments/Agencies With ESF Responsibilities,4
TH-1500.1800-030,Federal Agriculture and Natural Resources ESF,5
TH-1500.1800-140,Federal Communications ESF,5
TH-1500.1800-160,Federal Emergency Management ESF,5
TH-1500.1800-170,Federal Energy ESF,5
TH-1500.1800-180,Federal External Affairs ESF,5
TH-1500.1800-200,Federal Firefighting ESF,5
TH-1500.1800-270,Federal Hazardous Materials/Oil ESF,5
TH-1500.1800-300,Federal Health/Medical ESF,5
TH-1500.1800-400,Federal Long Term Recovery and Mitigation ESF,5
TH-1500.1800-500,Federal Mass Care/Housing/Human Services ESF,5
TH-1500.1800-620,Federal Public Safety and Security ESF,5
TH-1500.1800-650,Federal Public Works/Engineering ESF,5
TH-1500.1800-700,Federal Resource Support ESF,5
TH-1500.1800-850,Federal Transportation ESF,5
TH-1500.1800-900,Federal Urban Search and Rescue ESF,5
TH-1500.2000,Federal Emergency Management Agency Offices,4
TH-1500.2000-050,American Red Cross Special Representatives to FEMA,5
TH-1500.2000-250,FEMA Regional Offices,5
TH-1500.2500,Government Emergency Operations Centers,4
TH-1500.2500-150,Departmental Operations Centers,5
TH-1500.2500-170,Emergency Operations Centers,5
TH-1500.2500-200,Federal Disaster Field Offices,5
TH-1500.2500-230,Federal Regional Operations Centers,5
TH-1500.2500-700,Recovery Operations Centers,5
TH-1500.2500-800,State Regional Emergency Operations Centers,5
TH-1500.8000,State Offices of Emergency Services,4
TH-1500.8600,Tribal Offices of Emergency Services,4
TH-1500.9500,Utility/Private Industry Disaster Planning Bodies,4
TH-1700,Disaster Preparedness,3
TH-1700.1500,Community Resilience Assessment Programs,4
TH-1700.1600,Disaster Equipment and Supplies,4
TH-1700.1600-030,Air Ambulances,5
TH-1700.1600-060,Air Tankers,5
TH-1700.1600-090,Aircraft Rescue Firefighting Vehicles,5
TH-1700.1600-110,Backhoes,5
TH-1700.1600-120,Bomb/Search Suits,5
TH-1700.1600-150,Breathing Apparatus Support Units,5
TH-1700.1600-170,Chainsaws,5
TH-1700.1600-180,Chillers/Air Handlers,5
TH-1700.1600-210,Cranes,5
TH-1700.1600-240,Crew Transport Vehicles,5
TH-1700.1600-260,Debris Containers,5
TH-1700.1600-270,Deployable Portable Morgue Units,5
TH-1700.1600-300,Disaster Related Climate Control Equipment,5
TH-1700.1600-310,Dozers,5
TH-1700.1600-320,Dump Trucks/Trailers,5
TH-1700.1600-330,Fire Engines,5
TH-1700.1600-350,Fireboats,5
TH-1700.1600-370,Firefighting Helicopters,5
TH-1700.1600-400,Food Dispenser Units,5
TH-1700.1600-410,Forklift Equipment,5
TH-1700.1600-430,Ground Ambulances,5
TH-1700.1600-450,Heavy Equipment/Commodities Transport Vehicles,5
TH-1700.1600-470,Hydraulic Evacuators,5
TH-1700.1600-490,Mass Emergency Notification Systems,5
TH-1700.1600-500,Mobile Communications Centers,5
TH-1700.1600-530,Mobile Kitchen Units,5
TH-1700.1600-540,Outdoor Warning Sirens,5
TH-1700.1600-550,Patrol/Surveillance Aircraft,5
TH-1700.1600-570,Patrol/Surveillance Helicopters,5
TH-1700.1600-580,Paving Equipment,5
TH-1700.1600-600,Personal Protective Gear for First Responders,5
TH-1700.1600-630,Portable Cooking/Serving Equipment,5
TH-1700.1600-650,Portable Illumination Units,5
TH-1700.1600-680,Portable Traffic Control Devices,5
TH-1700.1600-690,Pumping Equipment,5
TH-1700.1600-700,Radiation Detection Devices,5
TH-1700.1600-730,Radio Direction Finding Equipment,5
TH-1700.1600-750,Skid Steers,5
TH-1700.1600-765,Specialized Search and Rescue Vehicles,5
TH-1700.1600-780,Street Sweepers,5
TH-1700.1600-830,Tenders,5
TH-1700.1600-850,Total Containment Vessels,5
TH-1700.1600-870,Tub Grinders,5
TH-1700.1600-890,Tugboats,5
TH-1700.1600-920,Water Trucks,5
TH-1700.1600-950,Wheel Loaders,5
TH-1700.1800,Disaster Preparedness Information,4
TH-1700.1800-050,Avalanche Preparedness Information,5
TH-1700.1800-150,Drought Preparedness Information,5
TH-1700.1800-180,Earthquake Preparedness Information,5
TH-1700.1800-200,Extreme Heat Preparedness Information,5
TH-1700.1800-220,Flood Preparedness Information,5
TH-1700.1800-250,General Disaster Preparedness Information,5
TH-1700.1800-280,Hazardous Materials Preparedness Information,5
TH-1700.1800-300,Hurricane Preparedness Information,5
TH-1700.1800-450,Landslide/Mudslide Preparedness Information,5
TH-1700.1800-650,Radiological Emergency Preparedness Information,5
TH-1700.1800-780,Terrorism Preparedness Information,5
TH-1700.1800-800,Thunderstorm Preparedness Information,5
TH-1700.1800-830,Tornado Preparedness Information,5
TH-1700.1800-860,Tsunami Preparedness Information,5
TH-1700.1800-900,Volcanic Eruption Preparedness Information,5
TH-1700.1800-930,Wildland Fire Preparedness Information,5
TH-1700.1800-950,Winter Storm Preparedness Information,5
TH-1700.1900,Disaster Preparedness Partnerships,4
TH-1700.1900-520,Mutual Assistance Agreement Partners,5
TH-1700.1910,Disaster Related Volunteer Preparedness/Mobilization Programs,4
TH-1700.1910-150,Citizen Corps,5
TH-1700.1910-150.15,Community Emergency Response Team Program,6
TH-1700.1910-150.20,Fire Corps,6
TH-1700.1910-150.50,Medical Reserve Corps,6
TH-1700.1910-150.90,Volunteers in Police Service Program,6
TH-1700.1910-800,SKYWARN Program,5
TH-1700.1930,Emergency Management Exercises,4
TH-1700.1950,Emergency Preparedness and Response Planning,4
TH-1700.2000,Emergency Preparedness and Response Training,4
TH-1700.2000-100,Business Continuity Consultation Programs,5
TH-1700.2000-150,Community Disaster Education,5
TH-1700.2000-200,Emergency Management Training,5
TH-1700.2000-650,Organizational Disaster Training,5
TH-1700.6400,Personal Preparedness Equipment/Supplies,4
TH-1700.6400-190,Disaster Kits,5
TH-1700.6400-650,Potassium Iodide Distribution Programs,5
TH-1700.6400-950,Weather Alert Radios,5
TH-1700.6500,Pre-Disaster Donations Collection/Storage,4
TH-1700.8000,Special Needs Registries,4
TH-1800,Disaster Mitigation,3
TH-1800.1600,Disaster Control Programs,4
TH-1800.1600-050,Avalanche Control,5
TH-1800.1700,Disaster Mitigation Relocation Programs,4
TH-1800.1700-180,Flood Plain Relocation Programs,5
TH-1800.1900,Emergency Property Protective Measures,4
TH-1800.1900-100,Burned Area Emergency Rehabilitation,5
TH-1800.1900-600,Plastic Sheeting,5
TH-1800.1900-650,Plywood,5
TH-1800.1900-700,Reseeding Services,5
TH-1800.1900-750,Sandbags/Water Diversion Systems,5
TH-1800.1900-950,Window Boarding Services,5
TH-1800.2500,Government Disaster Insurance Programs,4
TH-1800.2500-600,National Flood Insurance Program,5
TH-1800.6600,Property Retrofitting Services,4
TH-1800.6600-500,Mobile Home Reinforcement Services,5
TH-1800.6600-600,Nonstructural Hazard Reduction Activities,5
TH-1800.6600-620,Private Storm Shelters/Safe Rooms,5
TH-1800.6600-800,Structural Retrofitting Services,5
TH-2100,Disaster Warnings,3
TH-2100.0500,Avalanche Warnings,4
TH-2100.1500,Civil Unrest Advisories,4
TH-2100.1600,Curfew Information,4
TH-2100.1800,Earthquake Advisories,4
TH-2100.1850,Evacuation Information,4
TH-2100.2000,Fire Advisories,4
TH-2100.2100,Fire Conditions Bulletins,4
TH-2100.3000,Hazardous Materials Emergency Advisories,4
TH-2100.4500,Landslide/Mudslide Advisories,4
TH-2100.6500,Radiological Emergency Warnings,4
TH-2100.7000,Road Closures Bulletins,4
TH-2100.8300,Terrorism Warnings,4
TH-2100.8300-100,Bioterrorism Warnings,5
TH-2100.8300-150,Chemical Terrorist Attack Warnings,5
TH-2100.8500,Tsunami Advisories,4
TH-2100.9000,Volcanic Eruption Advisories,4
TH-2100.9500,Weather Advisories,4
TH-2100.9500-150,Cold Weather Advisories,5
TH-2100.9500-160,Drought Advisories,5
TH-2100.9500-170,Extreme Heat Advisories/Warnings,5
TH-2100.9500-200,Flood Advisories,5
TH-2100.9500-220,Freeze Warnings,5
TH-2100.9500-270,High Tide Advisories,5
TH-2100.9500-300,High Wind Advisories,5
TH-2100.9500-350,Hurricane Advisories,5
TH-2100.9500-780,Small Craft Warnings,5
TH-2100.9500-800,Stock/Crop Advisories,5
TH-2100.9500-830,Thunderstorm Advisories,5
TH-2100.9500-850,Tornado Advisories,5
TH-2100.9500-900,Winter Storm Advisories,5
TH-2300,Disaster Response Services,3
TH-2300.1200,Community Storm Shelters,4
TH-2300.1300,Disaster Declarations Information,4
TH-2300.1400,Emergency Communications,4
TH-2300.1600,Emergency Law Enforcement Support,4
TH-2300.1650,Emergency Pharmacies,4
TH-2300.1670,Evacuation Centers,4
TH-2300.1675,Evacuation Pickup Sites,4
TH-2300.1680,Evacuation Route Comfort Centers,4
TH-2300.1700,Evacuation Transportation,4
TH-2300.6300,Post Disaster Electrical Power Restoration Teams,4
TH-2300.6350,Post Disaster Emergency Medical Care,4
TH-2300.6350-150,Casualty Collection Points/Triage Centers,5
TH-2300.6350-200,Disaster Medical Assistance Teams,5
TH-2300.6350-250,Field Hospitals,5
TH-2300.6400,Post Disaster Home Checks,4
TH-2300.6500,Post Disaster Mortality Management,4
TH-2300.6500-100,Body Identification Coordination,5
TH-2300.6500-150,Emergency Burials,5
TH-2300.6500-180,Emergency Death Certificates,5
TH-2300.6500-500,Mortality Management Advisories,5
TH-2300.6500-850,Temporary Morgues,5
TH-2300.6600,Post Disaster Public Works Inspections,4
TH-2300.6700,Post Disaster Reentry Permits,4
TH-2300.8000,Search Dogs,4
TH-2300.9500,Urban Search and Rescue,4
TH-2600,Disaster Relief Services,3
TH-2600.1500,Critical Service Status Information,4
TH-2600.1500-130,Court Closures/Reassignments,5
TH-2600.1500-250,Government Office Closures,5
TH-2600.1500-620,Open Banks/ATMs,5
TH-2600.1500-650,Open Gas Stations,5
TH-2600.1500-680,Open Grocery Stores,5
TH-2600.1500-710,Open Hardware Stores,5
TH-2600.1500-715,Open Pharmacies,5
TH-2600.1500-730,Post Disaster Transportation Information,5
TH-2600.1500-760,Reporting Instructions for Displaced Supervised Criminal Offenders,5
TH-2600.1500-800,School Closures,5
TH-2600.1500-850,Social Service Office Closures,5
TH-2600.1550,Disaster Related Clothing/Emergency Supplies,4
TH-2600.1560,Disaster Related Rumor Control,4
TH-2600.1570,Disaster Related Service Needs/Gaps Information,4
TH-2600.1580,Disaster Related Shelter Services,4
TH-2600.1580-140,Cold Weather Shelters/Warming Centers,5
TH-2600.1580-190,Environmental Hazards Shelters,5
TH-2600.1580-500,Mass Care Shelters,5
TH-2600.1580-800,Special Needs Shelters,5
TH-2600.1600,Disaster Services for Animals,4
TH-2600.1600-140,Disaster Related Animal Rescue,5
TH-2600.1600-170,Disaster Related Animal Shelters,5
TH-2600.1600-200,Disaster Related Veterinary Services,5
TH-2600.1800,Disaster Survivor Inquiries,4
TH-2600.1850,Disaster Unemployment Assistance,4
TH-2600.1900,Extreme Heat Cooling Programs,4
TH-2600.1900-180,Extreme Heat Cooling Centers,5
TH-2600.1900-200,Extreme Heat Swimming Facilities,5
TH-2600.1900-800,Street Showers,5
TH-2600.2500,General Disaster Information,4
TH-2600.6400,Post Disaster Child Care,4
TH-2600.6440,Post Disaster Eyewitness Reporting,4
TH-2600.6450,Post Disaster Food Services,4
TH-2600.6450-170,Disaster Food Stamps,5
TH-2600.6450-195,Disaster Related Drinking Water,5
TH-2600.6450-200,Dry Ice,5
TH-2600.6450-330,Ice,5
TH-2600.6450-500,Mass Feeding Services,5
TH-2600.6450-550,Mobile Canteens,5
TH-2600.6470,Post Disaster Home Security Measures,4
TH-2600.6500,Post Disaster Mental Health Services,4
TH-2600.6500-120,Canine Crisis Support Teams,5
TH-2600.6500-600,Post Disaster Crisis Counseling,5
TH-2600.6500-650,Post Disaster Crisis Hotlines,5
TH-2600.6500-700,Post Disaster Mental Health Advisories,5
TH-2600.6500-750,Post Disaster Mental Health Expense Assistance,5
TH-2600.6525,Post Disaster Points of Distribution,4
TH-2600.6525-200,Food/Commodities Points of Distribution Sites,5
TH-2600.6525-600,Points of Distribution Clinic Sites,5
TH-2600.6550,Post Disaster Safety Inspection/Evaluation,4
TH-2600.6600,Post Disaster Shelter Services,4
TH-2600.6600-500,Mass Care Shelters,5
TH-2600.6600-800,Special Needs Shelters,5
TH-2600.6700,Post Disaster Storage Resources,4
TH-2600.6750,Post Disaster Telephone Services,4
